269	138	4	891449922
299	84	3	877878184
194	139	4	879525876
160	119	4	876860807
99	140	3	885678247
10	22	4	877886846
259	141	4	874724988
85	67	3	879456350
303	64	4	879467295
213	142	5	878870987
121	109	3	891387947
90	32	5	891383204
49	143	2	888067405
42	144	3	881108425
155	145	2	879371261
68	141	4	876973939
172	146	4	875537965
19	48	4	885412840
268	147	4	875744136
5	148	3	875636053
305	141	2	886324028
44	96	4	883612356
43	149	4	875975656
279	150	1	875298353
80	139	5	887401701
254	151	4	886472768
298	152	3	884183336
279	153	1	892174404
66	154	4	883601324
18	155	3	880130193
268	156	2	875542174
99	157	4	885680138
13	32	4	881515011
26	158	3	891347949
7	159	4	891353086
222	160	4	878183481
200	161	5	884128554
119	99	4	876923913
213	162	5	878955442
276	52	3	874786392
94	163	3	891723086
130	124	4	875801662
38	99	4	892428688
160	164	3	876857977
293	165	3	888906966
26	166	2	891385985
130	167	4	875216545
92	168	3	886443455
256	169	4	882164999
1	170	4	878542420
72	171	4	880036718
56	160	3	892910207
13	172	4	882140926
15	137	2	879455957
92	173	3	875654637
207	174	2	884386343
292	102	5	881105481
232	175	5	888549622
251	176	2	886272175
224	65	3	888104153
181	177	4	878962392
259	178	4	874724710
305	121	4	886323648
52	179	3	882922806
161	180	5	891170769
148	181	5	877399018
125	182	2	892838559
97	183	5	884238860
58	184	4	884304936
83	30	4	887665548
90	185	4	891383319
272	186	5	879455113
194	53	3	879521396
125	187	4	879454628
110	188	1	886987605
299	134	4	877877775
151	189	5	879524921
269	190	4	891446165
6	134	5	883599249
54	191	3	880937882
303	192	5	879467542
16	193	1	877727122
301	194	4	882078621
276	195	3	874793035
305	196	2	886323068
194	197	2	879541148
91	145	2	891438397
87	198	4	879875940
294	199	4	877819599
286	200	4	877531791
200	201	5	884128458
229	99	1	891632142
178	202	4	882826555
303	203	2	879484804
62	204	4	879374686
207	205	3	876018608
92	162	4	875653271
301	206	4	882078040
36	207	5	882157581
70	208	3	884150257
63	1	3	875747190
28	45	3	881961671
279	209	4	875307407
250	210	4	878089716
14	32	3	890881335
299	211	3	889502324
194	80	3	879525876
303	125	3	879485532
119	78	5	874775038
295	212	5	879966498
268	166	2	875742942
268	148	2	875744173
66	158	4	883601089
233	180	5	879394264
83	213	4	880308578
214	214	3	891542540
192	174	2	881368243
100	215	4	891374868
268	216	1	875744501
301	217	4	882076587
307	218	5	879283786
234	219	3	892334609
83	220	4	880308755
181	117	2	878961624
297	221	4	875240090
38	222	5	892430369
7	93	4	891352093
264	223	4	886122952
181	224	1	878961814
201	225	1	884140579
85	226	4	879456199
269	227	3	891450023
59	228	3	888205855
286	57	4	889651549
193	103	1	889124507
113	229	5	875936424
292	230	5	881104093
130	12	3	876250718
275	32	4	875155140
189	231	5	893265380
219	232	1	889452455
218	94	5	877488546
123	67	3	879873020
119	13	5	874775311
158	146	4	880134407
222	24	4	877563802
302	52	2	879436875
279	233	3	875308843
301	157	5	882076403
181	234	2	878963441
201	235	1	884140115
13	236	3	881515193
1	237	3	888732928
145	78	5	875270570
23	115	4	874786462
201	238	4	884114505
296	239	5	884197193
42	26	3	881105817
33	224	3	891964230
301	198	3	882078830
16	240	5	877720297
95	119	3	879197562
154	241	4	879138713
77	242	5	884733766
296	243	5	884196584
302	244	2	879436785
244	161	3	880606667
222	173	4	878183616
13	245	5	882140588
16	239	5	877722736
270	169	4	876956264
145	69	2	875270655
187	240	5	879465631
200	41	5	876041644
170	246	5	887646170
101	247	3	877136138
184	212	3	889909840
128	248	4	879967478
181	249	1	878961781
184	222	3	889911285
1	250	4	878542699
1	251	4	875072547
184	252	5	889906967
54	229	3	880937813
94	253	4	891725009
128	243	4	879967767
23	145	2	874784266
301	254	3	882077222
301	255	3	882075672
112	256	1	892440172
82	257	3	878769848
222	258	3	878181976
218	259	3	877488316
308	260	4	887739521
303	261	5	879467959
133	262	3	890588547
215	263	2	891435680
69	264	5	882126156
254	265	4	887347350
276	148	4	874792436
104	266	1	888442575
63	267	3	875747514
267	268	4	878970785
13	217	5	881515011
240	269	3	885775745
286	78	2	875806800
294	270	5	889241426
90	271	4	891384424
18	65	4	880129731
92	77	3	875656201
308	272	4	887739292
144	218	3	888105691
191	2	4	891560253
59	273	3	888206409
200	103	5	884129409
16	274	5	877726146
61	275	3	892302309
271	276	4	885848448
271	277	3	885849325
142	278	5	888640356
275	279	3	876197678
222	104	3	878182109
87	14	3	879876917
207	158	4	877879172
272	280	2	879454663
177	281	4	880130397
207	282	2	879664906
299	283	3	889503806
271	284	4	885849447
305	285	4	886324486
49	286	2	888068912
94	287	3	891722802
130	288	3	874953895
10	289	3	877888677
203	252	3	880433418
191	290	4	891560842
43	145	3	875975110
21	291	5	874951695
197	103	5	891409839
13	215	2	888073635
194	292	3	879527264
234	293	4	892334543
308	294	4	887740700
308	295	4	887737036
269	296	5	891447773
94	7	4	891721889
268	297	3	875310824
272	298	5	879455254
121	299	3	891390477
296	60	5	884196921
134	290	3	891732334
180	300	5	877544218
234	301	3	892079140
104	141	2	888465972
38	302	1	892434626
269	303	1	891456255
7	304	4	891353444
234	305	3	892078343
275	137	2	876197645
52	306	3	882922661
102	307	3	888801465
13	308	4	890704999
178	309	4	882827532
236	310	3	890116671
256	311	5	882165296
263	312	5	891299752
244	308	3	880605697
279	313	4	875314001
43	125	4	883956189
83	314	2	880309089
151	274	5	879528710
254	315	2	886474216
109	316	3	880579371
297	317	3	875239422
249	318	4	879641067
144	319	4	888106106
301	320	4	882075994
64	21	3	889737542
92	233	2	875653665
222	321	4	878181739
268	315	3	875310745
293	119	5	888905550
213	322	5	878955442
160	323	2	876861185
13	92	4	882139901
59	324	5	888205921
5	325	4	875636198
125	304	5	879454956
174	326	5	886432749
114	327	3	881260203
213	59	4	878870518
23	54	2	874786926
128	69	4	879968827
239	217	4	889179478
181	328	1	878962955
291	329	4	875086354
250	330	4	878089963
201	272	3	884114275
60	331	5	883327734
181	332	2	878961814
119	333	3	887038665
287	25	5	875334088
216	183	3	880245642
216	334	4	880233810
203	121	4	880434463
92	335	3	875660408
13	336	3	882774224
213	312	4	878956338
286	61	5	875806672
117	337	2	881009697
99	84	1	885678886
11	291	3	891904214
65	338	2	879216672
295	35	4	879517412
269	339	2	891451610
85	340	2	881705026
250	341	5	878089921
137	23	5	881433689
201	342	2	884112077
257	149	4	882049932
111	99	4	891679939
91	79	4	891438875
215	343	4	891436202
181	344	1	878961586
189	345	5	893264301
1	60	4	887431883
303	346	4	879468375
299	347	3	879737314
187	348	4	879465242
222	349	2	877563913
214	202	4	892668197
293	350	3	888906655
285	255	4	890595859
303	351	3	879544791
96	352	4	884402860
72	353	3	880037334
115	267	4	881171009
7	259	3	891352178
116	354	3	886977926
73	79	4	888625753
269	31	5	891457067
263	136	5	891299514
70	355	3	884150257
221	356	4	875244204
72	357	5	880036515
25	241	4	885852757
290	358	5	880473582
189	63	4	893266205
299	244	3	877618584
264	96	3	886121516
200	359	5	884129962
187	119	4	879465653
184	360	4	889909024
63	361	2	875746985
13	77	4	882397650
298	22	3	884183063
235	362	4	889655435
62	363	4	879376178
246	364	2	884923505
54	365	5	880934806
63	366	3	875747688
11	367	3	891904596
92	368	4	875653723
8	369	3	879362356
307	102	4	879283480
303	114	4	879468459
256	370	2	882164603
72	80	3	880036854
164	371	2	889402389
117	372	4	880125101
224	173	4	888103872
193	373	3	889127811
94	374	2	891720862
281	86	2	881200457
130	199	3	874953794
128	375	1	879966954
94	376	1	891723593
182	303	3	885613067
129	377	1	883245452
254	77	4	886474580
64	378	4	879365491
151	312	2	879524293
45	87	4	881014015
193	269	3	889123257
276	379	4	889174849
276	380	3	874787526
234	360	4	892079140
181	381	1	878962006
21	382	1	874951293
293	383	3	888905229
264	384	5	886123656
10	385	5	877886722
197	5	3	891409070
276	386	3	874792945
308	67	4	887736584
221	387	4	875246759
131	388	4	883681514
268	389	2	876518557
109	390	3	880572642
198	391	3	884208173
230	392	4	880484286
181	393	1	878962918
192	394	4	881368891
234	395	3	892335501
90	396	4	891382309
193	397	4	889124890
128	37	5	879966839
126	398	2	887855283
244	7	4	880606634
90	361	3	891382310
157	87	3	886890787
305	310	3	886323684
119	93	5	874781742
21	13	2	874951382
231	53	4	888605273
280	243	3	891700453
288	101	3	886374129
279	399	2	890780576
301	250	4	882078228
72	319	3	880036783
90	340	2	891382392
308	400	3	887738760
59	365	3	888203053
94	401	4	891721462
130	402	4	875216933
26	403	3	891352136
56	404	5	892679480
82	243	2	884714249
62	298	4	879373613
276	14	3	874791871
181	403	1	878963121
152	405	3	880147407
178	303	4	882824291
217	279	4	889070087
79	244	4	891271203
138	242	4	879024127
308	406	5	887737293
75	407	2	884050393
269	236	4	891447062
307	364	3	877122695
222	311	3	881059677
121	408	3	891390544
269	409	1	891448072
13	410	4	882141924
230	365	5	880485043
269	226	4	891448800
239	411	5	889179253
245	197	5	888513447
56	26	3	892679460
295	412	5	879519556
271	197	2	885848102
222	413	2	881059117
69	414	3	882126156
10	210	4	877892210
22	415	3	878887112
294	416	3	889242857
82	417	1	884714492
279	418	4	875313859
269	30	1	891449406
6	32	5	883600680
243	419	4	879988184
298	53	4	884125629
282	332	1	881703044
78	145	1	879633567
118	114	5	875384647
283	420	5	879297545
171	421	4	891034835
70	339	4	884151119
10	50	5	877891747
245	53	4	888513664
107	281	3	891264267
246	422	1	884923445
13	423	1	883670672
276	424	4	874790826
244	325	2	880607205
189	217	5	893265263
226	1	5	883888671
62	88	4	879373008
276	425	4	874792907
214	187	4	891544052
306	182	4	876504354
222	65	3	878183043
280	316	5	891700751
60	259	5	883326122
56	310	4	892683275
42	18	5	881105817
1	180	5	875072442
13	426	4	882397582
173	361	4	877556988
15	246	1	879455311
185	95	4	883524249
280	427	3	891702304
244	378	4	880604077
150	428	4	878746946
7	429	4	891352134
178	112	4	882826915
178	365	3	882823833
95	163	3	880572658
234	430	3	892333865
97	13	5	884238887
109	190	2	880563471
117	140	5	880124306
269	239	2	891448850
130	431	3	876252497
264	432	4	886123530
207	433	3	875506839
42	434	5	881108147
246	435	2	884923372
87	227	4	879876702
101	41	3	877135677
256	190	4	882164406
92	144	3	875654798
181	366	2	878963418
213	182	1	878955115
92	436	2	876175582
292	437	5	881105561
246	438	4	884922831
274	303	5	878945579
188	439	5	875072583
18	10	4	880129731
5	440	1	878844423
236	441	3	890116254
193	333	4	889127921
144	277	4	888105940
90	442	5	891383866
48	443	4	879434819
5	444	2	875635723
22	445	5	878887983
311	51	4	884365485
8	409	5	879362183
276	318	4	874792547
222	322	5	878183043
72	446	4	880035887
299	261	4	878192311
1	200	5	889751711
308	447	3	887741461
165	167	4	879525778
222	448	3	878183512
181	404	4	878962623
200	230	5	884129542
234	449	4	892336358
244	450	4	880606243
90	87	5	891384789
208	167	5	883108324
263	103	4	891298336
134	145	4	891732335
279	451	4	892864663
2	421	4	888550774
288	452	2	886892127
49	2	4	888065432
286	222	5	877531406
205	41	3	888284313
22	329	4	878887227
234	201	4	892078890
223	99	3	891548959
15	87	3	879456204
268	453	4	876514002
94	454	3	891722678
274	137	4	878945840
7	455	5	891352010
268	339	2	875744501
16	400	5	877717956
164	456	3	889402298
290	457	4	880474293
92	59	4	875640800
239	458	5	889179032
56	459	5	892679308
248	30	4	884534968
234	189	3	891227851
280	70	2	891702486
308	360	5	887738760
276	240	5	874787441
192	460	3	881368302
122	461	4	879270511
85	434	3	880838306
262	416	2	879790874
201	131	3	886013700
181	462	2	878962623
295	436	4	879518319
263	202	4	891299387
295	463	4	879518279
201	464	4	884112800
93	465	3	888705966
159	197	5	880557539
158	438	2	880134532
293	58	3	888906070
82	279	3	878768882
276	53	5	874786488
13	307	5	882397833
217	148	3	889069782
83	466	4	880308256
189	60	5	893264466
222	38	4	878183684
146	467	5	891458193
267	404	3	878970681
126	96	3	887855087
181	345	1	878962675
125	329	4	892838865
43	468	4	884029430
13	469	1	882142057
253	340	2	891628883
42	470	3	881108548
77	82	4	884753202
291	471	5	874835165
268	107	3	875742822
262	472	3	879792220
234	406	3	892334680
29	118	3	882820803
236	380	5	890116575
158	473	3	880133116
156	437	4	888185947
232	474	5	888550130
168	446	5	884287927
37	61	4	880915258
141	118	3	884584426
235	475	4	889655162
102	424	3	888803537
77	162	3	884752562
90	476	5	891383319
186	477	5	879023663
44	466	5	878347915
118	478	5	875385198
7	437	5	891351624
49	479	2	888068651
62	209	1	879374969
42	197	4	881106072
178	480	4	882827834
85	4	2	879454782
77	6	5	884732407
58	411	2	892243079
56	337	4	892911290
197	188	1	891409564
286	481	4	878141681
90	158	3	891382121
181	482	1	878962349
295	483	4	879517062
224	192	4	888082495
272	112	4	879454977
221	484	3	875246662
66	485	1	883601089
207	201	5	877124871
234	486	3	892079237
7	106	5	891351653
87	232	5	879875774
195	487	1	877835102
44	459	5	883613334
306	488	4	876504442
194	162	3	879521474
94	297	3	891722933
167	489	4	892738277
108	50	4	879879720
230	41	5	880484286
181	490	1	878962675
54	2	4	880928519
90	409	4	891384357
181	491	2	878962997
286	241	4	877531537
14	492	4	892242403
311	493	2	884365357
92	404	5	875640679
21	494	1	874951798
244	369	1	880602264
181	137	4	878962919
65	495	4	879216529
37	427	2	880916070
44	155	5	878348289
244	257	4	880606043
1	7	4	878542441
270	87	5	876954456
299	17	2	889502756
94	496	3	891723883
286	208	4	877533058
239	131	5	889181247
216	400	5	880245145
254	404	3	886472369
62	438	2	879376483
178	115	4	882826982
194	95	4	879522819
268	135	3	875745160
188	57	5	875072674
276	96	4	874786366
158	184	4	880135069
207	303	3	881681663
161	171	1	891170745
305	497	4	886323937
47	498	3	879439078
64	499	4	889739212
191	262	3	891560753
7	284	5	891353011
59	500	5	888204997
69	140	5	882027109
10	501	3	877888944
21	502	4	874951382
58	503	4	884304328
194	504	3	879549996
7	114	5	891353543
113	388	5	875076827
173	99	5	877557028
95	505	4	879196354
16	35	5	877720733
59	145	4	888206809
311	497	3	884365075
292	506	4	881105516
43	507	4	883955224
79	358	4	891271545
235	424	5	889655619
125	483	5	892836309
284	52	3	885329671
303	457	5	879468547
254	284	3	886474396
255	508	1	883217030
104	405	2	888442275
90	509	5	891383912
6	510	4	883601713
279	511	1	875297433
286	154	4	875807004
222	395	3	878183565
297	380	5	875239383
42	85	3	881108873
130	163	4	875801778
254	241	3	886472466
109	356	1	880563641
230	75	2	880485726
244	512	3	880601905
6	405	2	883600406
36	176	4	882157285
256	155	3	882164727
102	59	1	888801316
104	513	4	888465201
21	514	5	874951695
111	405	4	891680028
18	181	5	880129628
25	13	4	885852817
110	193	3	886989501
270	32	5	876955868
68	78	5	876974133
83	245	4	880307940
6	158	2	883268278
89	167	5	879459859
128	112	4	879968029
305	68	4	886323525
184	515	2	889912691
286	289	5	877532470
279	516	3	888465209
256	10	5	882165103
221	171	5	875245462
140	49	3	879013617
190	517	2	891042938
11	254	3	891905896
201	507	5	884114471
150	53	5	878746685
126	118	3	887854726
20	97	2	879669401
144	365	4	888104122
181	166	1	878963275
109	477	4	880578814
85	518	3	879455021
213	221	3	878955973
222	124	1	878184290
223	230	3	891550649
215	519	4	891435704
218	97	3	877488366
174	520	5	886432989
275	308	3	880314383
68	365	1	876974198
268	521	4	876513830
160	300	4	876858346
195	142	4	878019342
224	186	4	888082468
5	522	1	875636493
99	88	5	885678724
2	523	5	888552084
292	503	4	881104148
72	202	4	880037203
85	183	3	882813248
83	152	5	880307072
92	524	2	886443708
7	525	3	891351772
87	206	2	879876813
287	526	4	875334340
1	527	2	878542201
234	441	2	892079538
222	528	5	878184113
24	240	5	875322758
7	198	3	891354639
82	217	3	878769410
161	201	3	891170824
196	529	4	881251863
56	530	4	892683275
82	531	3	876311344
7	532	2	891353357
256	533	4	882164644
226	217	4	883889102
279	393	5	875296891
308	534	3	887738151
16	390	5	877722736
180	180	3	877128388
203	535	4	880434940
145	217	5	875271896
288	347	4	886372527
84	365	3	883450643
44	536	3	878347818
17	433	3	885272654
313	141	4	891015319
148	25	4	877019411
197	185	4	891409070
21	151	5	874951695
279	537	3	875298314
239	538	5	889181015
185	488	5	883526288
297	218	4	875239125
303	209	4	879467361
186	306	1	879023607
73	293	3	888625754
104	132	2	888465739
94	167	3	885870665
239	35	5	889178833
197	539	5	891409839
280	25	4	891700426
1	141	3	874965739
224	521	1	888103729
303	540	1	879543831
60	541	4	883327734
198	158	4	884204501
239	542	5	889178887
6	192	3	883601277
233	543	4	876374419
85	402	4	882995615
110	544	3	886988574
184	296	3	889908462
99	377	1	885678436
13	545	2	882398763
201	82	4	884112201
13	546	1	882397068
214	547	3	891544465
296	183	4	884197264
222	548	3	878182589
279	549	4	875314144
217	357	2	889070109
85	480	3	879828720
239	30	3	889178762
13	550	4	882141727
194	173	3	879527421
208	551	5	883108476
109	186	3	880572950
230	162	4	880484523
59	111	2	888204466
313	187	3	891014373
70	552	3	884151344
62	357	5	879375169
198	30	3	884207833
65	553	4	879217509
174	466	5	886514261
90	298	5	891383241
130	554	3	880396702
100	555	2	891375260
283	51	5	879297965
275	545	3	875154718
311	32	5	884364502
195	262	4	883295500
130	556	4	876251160
269	351	1	891456350
286	557	5	877532965
7	213	3	891354217
56	13	5	892679439
210	248	5	887730676
239	503	5	889180446
96	548	4	884403531
297	557	2	875239691
249	558	3	879572284
94	559	2	891723706
84	404	4	883452307
275	7	4	880314031
135	560	3	879858003
291	561	4	875086354
125	93	1	892836623
70	418	4	884068521
311	503	4	884963365
301	562	4	882076146
152	98	5	880149074
244	162	4	880605665
275	195	2	875154535
53	152	4	879443288
198	24	2	884206513
244	194	4	880608037
26	553	4	891371676
151	433	3	879542688
124	100	1	890286933
24	255	5	875323003
271	204	3	885849419
307	563	3	879283385
294	564	3	877819265
234	47	2	892335042
25	233	3	885852301
293	149	3	888904653
201	51	3	884111312
75	414	1	884050661
13	53	5	882140354
207	209	2	877125350
2	358	5	888552084
313	477	4	891016220
144	553	4	888104191
188	155	4	875074329
276	498	4	874786419
145	565	1	882182634
72	30	4	880037418
83	115	4	887665549
181	566	3	878963086
109	294	4	880581344
207	567	3	876198301
185	167	4	883526268
14	568	5	890881557
149	569	2	883512658
57	157	5	883698495
230	570	5	880484370
176	571	4	886047442
253	321	4	891628501
284	492	4	885328991
106	63	4	881452685
121	572	3	891388286
62	10	2	879374640
291	545	4	875086920
84	573	4	883452711
293	574	2	888907527
207	391	3	875991047
194	360	4	879520813
109	321	3	880578711
283	303	4	879297442
297	90	5	874954260
181	214	1	878961749
78	178	4	879633745
11	285	4	891904300
308	575	4	887737647
193	576	4	889126943
297	30	3	875239018
87	577	4	879877008
250	248	2	878091682
8	358	5	879362124
186	578	4	891719774
312	439	4	891699426
91	579	3	891438351
5	580	1	875721432
291	415	3	875086534
175	190	5	877107640
145	581	2	875272833
7	536	5	891351685
276	136	5	874792907
83	348	5	880307751
102	582	3	888803537
153	102	1	881371140
62	2	3	879371909
49	583	3	888065577
268	154	3	875742647
207	198	2	877822854
313	584	5	891015049
286	470	3	877532173
279	368	5	875296435
276	6	5	889174904
62	575	4	879373821
254	62	1	886475980
83	321	4	880308690
63	50	5	875747319
16	186	5	877719333
297	505	2	875239914
90	585	5	891383866
85	87	2	879452769
42	32	4	881106711
303	529	4	879484981
274	358	5	878944679
104	586	3	888442436
94	587	4	885873006
184	32	4	889908539
293	588	3	888907527
248	506	4	884534968
18	589	3	880130764
217	590	1	889070011
200	336	4	884127082
201	578	1	884140751
296	13	5	884196640
7	265	3	892133739
196	378	4	881251728
69	67	3	882145465
72	54	4	880036747
256	532	4	882152471
128	357	4	879967225
151	591	3	879524564
7	200	3	891351287
286	592	5	877533224
172	177	4	875537441
308	593	4	887736743
190	565	2	891625949
82	132	1	878768741
308	315	4	887739257
59	182	1	888203658
64	594	3	889739539
145	132	2	885557506
220	154	4	881198966
21	498	4	874950889
285	492	4	890595313
207	204	3	878104594
198	122	3	884208173
220	281	3	881197771
210	424	4	887730589
181	134	1	878962392
158	445	2	880134296
143	595	3	888407741
75	78	2	884050309
199	596	4	883782854
223	597	2	891549841
297	87	4	874954497
276	314	4	877934828
299	598	4	877877649
293	332	2	888904353
301	599	2	882079446
1	338	4	875072125
164	152	4	889401906
96	161	4	884402860
291	88	4	874833827
7	9	5	891353892
233	146	4	877661496
6	600	4	883602212
202	601	3	879727153
214	141	4	891543241
184	602	4	889909691
277	11	3	879543487
194	263	1	879524216
95	209	4	879196231
25	11	4	885853415
6	95	4	883601365
38	603	1	892433660
313	315	4	891029877
22	47	3	878888025
262	604	3	879793715
130	605	3	880396494
66	53	5	883601425
21	460	1	874951054
181	606	1	878962278
262	102	3	879791948
206	2	5	888180227
222	409	5	878183285
76	170	4	875028123
151	607	4	879542460
314	472	5	877888346
13	453	3	882397502
44	158	4	878340824
303	545	4	879483510
16	218	2	877717833
270	291	5	876954927
248	141	5	884535433
125	201	5	879454309
138	562	5	879024043
268	608	2	875743978
291	69	5	874833668
234	453	3	892335372
239	103	5	889178798
15	609	3	879455166
94	527	2	891723807
136	218	4	882848925
223	58	3	891550684
82	35	4	878770027
145	610	3	888396967
280	303	3	891700925
179	207	1	892151366
178	276	4	882826306
307	611	4	877123315
10	612	5	877888613
116	609	3	876451911
23	158	5	876785704
308	102	4	887736696
185	613	4	883524320
188	78	3	875073648
118	497	5	875385007
246	384	4	884921794
234	32	4	892078567
194	558	3	879522917
94	614	4	885873423
122	284	4	879270769
312	50	4	891698613
262	240	5	879793022
154	1	3	879138235
223	615	3	891550067
99	83	4	885680374
83	616	4	880308690
130	105	4	877984546
174	294	5	886513729
256	486	5	882164231
59	146	4	888204349
161	368	1	891171174
244	528	3	880607489
250	54	4	878091818
43	14	3	883956468
285	372	5	890595636
42	617	2	881108815
97	618	5	884239744
122	619	4	879270327
61	145	3	891206450
222	191	2	883816184
4	117	3	892004275
304	340	1	884967253
37	83	5	880915942
49	209	1	888069513
303	184	4	879467959
165	620	5	879525987
176	498	5	886047292
3	621	1	889237269
56	373	3	892683895
44	69	4	878341343
190	141	4	891033697
29	237	4	882821942
94	102	4	885870231
130	611	3	876251944
117	53	5	880124648
303	622	1	879543418
19	623	5	885412840
194	255	4	879521856
158	614	4	880134261
56	514	4	892679067
262	624	3	879791816
181	625	1	878962240
214	149	4	891543227
92	591	4	875656164
188	103	5	875073128
58	322	5	884305353
244	89	5	880606385
134	269	4	891732393
298	85	4	884183406
254	475	4	886472400
230	599	3	880485197
16	94	5	877722736
151	626	5	879524199
181	627	1	878963305
145	554	3	875272195
200	434	5	884128499
248	11	3	884535840
297	51	4	875239658
312	221	5	891699296
151	298	5	879524368
110	202	3	886988449
305	175	5	886323068
141	158	5	884584338
44	414	4	878346997
186	628	3	879023571
214	568	4	891544414
233	97	4	880610814
104	488	2	888465347
312	222	2	891699491
1	13	4	878873388
206	145	1	888179833
230	136	4	880484587
56	629	3	892679374
94	630	5	891725332
205	631	4	888284710
14	102	5	890881294
268	194	2	876513785
276	36	3	880913705
83	632	3	880307140
268	633	3	875309344
222	634	3	881060155
279	218	4	875306910
5	635	1	875635807
112	609	4	884992603
296	636	5	884197330
18	180	3	880130515
13	637	5	882139901
87	348	5	879875734
10	513	5	877889186
181	99	3	878961227
23	510	4	874785843
253	208	3	891628630
234	183	3	892079190
299	337	2	877880041
66	25	3	883601324
216	102	5	881432488
290	97	3	880475245
79	638	2	891271697
264	395	2	886122031
4	244	5	892002352
144	524	3	888104805
138	600	4	879024279
64	480	2	889740286
5	25	4	875635748
276	241	5	874787526
62	480	5	879375588
239	356	5	889178689
293	639	3	888905520
130	30	5	875216932
264	424	4	886123596
208	274	5	883108797
24	615	5	875322875
279	640	3	875314334
3	118	1	889237247
101	341	3	877136564
162	641	4	877636556
223	642	1	891548802
99	31	3	888469392
239	259	3	889180338
160	251	5	876862078
172	633	4	875538028
303	643	2	879544629
54	644	5	880935294
44	226	3	878347392
210	321	5	887736454
164	166	4	889402340
299	414	2	877878414
28	339	3	881961671
305	157	3	886324276
18	473	3	880131236
82	253	1	884713755
109	645	4	880564570
207	87	4	876079113
92	646	1	875660468
109	25	4	880563619
15	13	3	879455730
58	277	5	884304812
303	647	4	879466771
152	84	5	880148782
194	251	2	879551380
92	47	3	875655961
77	530	3	884752924
244	265	3	880606533
177	252	2	880130481
131	596	3	883681561
197	2	3	891409070
227	358	4	879035347
85	648	3	879829618
295	550	4	879518714
181	25	3	878962392
277	178	4	879544145
279	103	4	875310606
1	649	5	874965970
18	357	4	880130640
276	202	4	882659211
87	146	5	879875940
177	192	1	880131088
213	433	4	878955139
125	261	5	879454532
128	436	4	879969349
291	650	5	874871766
25	97	4	885852337
288	131	5	889225463
207	651	2	877878772
271	217	3	885848559
5	652	3	875635225
274	176	5	878944406
70	136	5	884065035
311	143	2	884366187
151	64	5	879524368
